frame,timestamp_sec,class,confidence,x1,y1,x2,y2
450,18.906,gloves,0.4596,475.18,400.41,504.32,443.71
451,18.948,vest,0.8919,320.81,262.27,441.97,412.91
451,18.948,vest,0.8913,485.39,292.02,591.3,433.17
451,18.948,helmet,0.7932,516.39,226.18,574.42,270.14
451,18.948,helmet,0.7847,350.0,189.64,419.84,240.32
451,18.948,boots,0.7499,536.44,558.18,575.73,600.89
451,18.948,boots,0.5407,489.55,535.97,518.3,576.31
452,18.99,vest,0.8942,486.48,290.11,593.59,432.09
452,18.99,vest,0.8906,323.67,262.4,443.2,414.19
452,18.99,helmet,0.7965,519.02,223.9,577.64,268.63
452,18.99,helmet,0.7831,351.48,189.68,423.72,240.5
452,18.99,boots,0.7292,537.05,559.19,576.23,601.09
452,18.99,boots,0.4651,490.5,534.23,519.16,577.64
453,19.032,vest,0.8938,486.16,288.02,598.28,431.33
453,19.032,vest,0.8901,325.29,262.91,444.79,416.32
453,19.032,helmet,0.7883,520.8,222.19,580.98,268.09
453,19.032,helmet,0.7825,352.68,189.95,427.17,242.71
453,19.032,boots,0.676,536.69,559.05,575.94,600.84
453,19.032,boots,0.4365,492.12,532.32,519.97,574.62
454,19.074,vest,0.8928,327.0,263.91,446.62,420.04
454,19.074,vest,0.8923,486.79,285.46,601.49,431.65
454,19.074,helmet,0.7859,354.9,190.66,431.32,244.09
454,19.074,helmet,0.7801,522.87,220.62,583.03,266.37
454,19.074,boots,0.6716,536.4,558.7,576.19,601.05
455,19.116,vest,0.8959,327.33,265.97,448.04,423.51
455,19.116,vest,0.8905,488.91,283.22,606.25,430.99
455,19.116,helmet,0.7887,359.18,191.55,434.13,245.76
455,19.116,helmet,0.78,524.79,217.73,585.19,263.68
455,19.116,gloves,0.5591,481.8,403.25,507.72,445.98
455,19.116,gloves,0.4995,429.72,399.7,449.65,444.02
455,19.116,boots,0.4872,538.26,559.35,576.1,601.17
456,19.158,vest,0.8959,328.11,267.35,449.9,427.17
456,19.158,vest,0.8886,491.57,281.35,609.99,430.93
456,19.158,helmet,0.8004,361.21,192.19,437.99,246.6
456,19.158,helmet,0.7845,526.19,215.03,586.39,261.96
456,19.158,gloves,0.5809,483.31,402.72,508.76,445.73
457,19.2,vest,0.8957,328.39,268.42,452.46,428.04
457,19.2,vest,0.8888,493.39,281.02,610.2,430.85
457,19.2,helmet,0.8072,365.65,192.85,441.37,246.11
457,19.2,helmet,0.7917,527.29,213.77,587.31,260.54
457,19.2,gloves,0.5932,433.81,407.04,453.79,450.3
457,19.2,gloves,0.5279,485.23,401.84,509.76,446.53
458,19.242,vest,0.8931,331.58,269.63,457.02,429.09
458,19.242,vest,0.8863,495.73,281.35,611.64,431.83
458,19.242,helmet,0.7967,527.73,213.27,589.77,260.73
458,19.242,helmet,0.7896,369.99,194.09,444.35,245.51
458,19.242,gloves,0.5524,437.03,405.47,456.99,450.21
459,19.284,vest,0.8944,337.21,269.13,461.13,429.67
459,19.284,vest,0.885,497.62,282.18,615.15,434.92
459,19.284,helmet,0.8035,529.0,213.72,590.72,260.66
459,19.284,helmet,0.7894,374.5,194.0,449.54,245.78
459,19.284,gloves,0.5819,440.55,407.42,459.82,451.43
459,19.284,gloves,0.5325,488.29,405.88,512.72,448.76
460,19.326,vest,0.8947,338.76,268.09,465.74,428.99
460,19.326,vest,0.887,499.17,284.1,619.86,438.24
460,19.326,helmet,0.7991,530.25,215.11,591.33,261.63
460,19.326,helmet,0.7865,377.3,192.7,456.19,245.67
460,19.326,gloves,0.526,490.09,408.05,514.67,450.88
460,19.326,gloves,0.4987,444.01,404.78,463.76,453.9
461,19.368,vest,0.8974,338.63,264.78,470.14,428.03
461,19.368,vest,0.8885,500.47,286.81,622.97,440.93
461,19.368,helmet,0.794,530.25,216.24,592.62,263.8
461,19.368,helmet,0.7889,382.03,190.32,457.06,242.44
461,19.368,gloves,0.5799,490.33,409.67,516.21,455.51
462,19.41,vest,0.8976,340.08,262.61,473.54,428.09
462,19.41,vest,0.8897,501.43,288.78,624.09,442.46
462,19.41,helmet,0.79,388.3,186.38,460.13,240.07
462,19.41,helmet,0.7896,530.24,217.38,593.71,266.39
462,19.41,gloves,0.5777,492.45,414.84,516.39,460.87
462,19.41,gloves,0.4485,451.54,403.98,475.22,453.45
463,19.452,vest,0.8983,342.13,260.14,477.95,428.19
463,19.452,vest,0.8897,503.49,289.7,624.26,443.58
463,19.452,helmet,0.7847,530.45,217.71,594.0,266.95
463,19.452,helmet,0.7641,393.49,183.45,462.59,236.33
463,19.452,gloves,0.5373,494.2,418.49,516.89,464.38
463,19.452,gloves,0.5281,455.96,399.41,483.33,455.97
463,19.452,boots,0.459,535.27,576.53,577.84,629.87
464,19.494,vest,0.8945,345.58,258.88,481.32,427.59
464,19.494,vest,0.8892,503.85,289.39,626.08,444.13
464,19.494,helmet,0.7906,530.15,216.93,594.64,265.65
464,19.494,helmet,0.7849,395.66,180.98,464.62,234.52
464,19.494,gloves,0.7232,461.92,398.97,490.97,454.0
464,19.494,gloves,0.5253,496.49,418.19,518.81,465.81
464,19.494,boots,0.496,535.87,582.99,578.91,630.66
465,19.536,vest,0.8953,347.43,255.89,485.4,426.83
465,19.536,vest,0.8908,503.32,286.5,626.8,442.79
465,19.536,helmet,0.7991,530.79,214.0,595.0,262.25
465,19.536,helmet,0.7884,396.27,178.04,465.1,231.92
465,19.536,gloves,0.7039,464.52,390.36,495.2,451.57
466,19.578,vest,0.8923,350.21,253.84,489.07,427.08
466,19.578,vest,0.8911,503.15,283.31,628.12,442.19
466,19.578,helmet,0.8052,529.75,211.12,595.7,261.52
466,19.578,helmet,0.7835,398.66,175.68,467.17,229.4
466,19.578,gloves,0.6814,467.17,386.48,497.04,450.92
467,19.62,vest,0.8923,352.32,252.27,490.88,425.54
467,19.62,vest,0.8884,504.73,281.1,629.37,441.31
467,19.62,helmet,0.8038,529.18,208.01,597.39,260.9
467,19.62,helmet,0.7991,399.85,174.82,469.54,228.91
467,19.62,gloves,0.679,468.23,385.77,496.59,448.8
467,19.62,gloves,0.4969,501.92,417.78,524.41,465.37
468,19.663,vest,0.8926,354.01,251.48,492.69,426.18
468,19.663,vest,0.8884,507.3,279.45,630.72,440.39
468,19.663,helmet,0.8034,400.05,173.82,470.89,228.12
468,19.663,helmet,0.8013,530.36,205.79,598.92,257.84
468,19.663,gloves,0.6376,470.11,383.36,498.7,446.86
468,19.663,gloves,0.572,503.46,418.38,526.88,465.65
469,19.705,vest,0.8936,511.19,275.55,634.16,439.92
469,19.705,vest,0.8917,356.09,250.99,497.01,428.68
469,19.705,helmet,0.8055,400.73,172.93,472.71,227.21
469,19.705,helmet,0.7975,533.62,201.51,604.59,254.29
469,19.705,gloves,0.7113,504.83,411.84,534.89,461.65
469,19.705,gloves,0.5198,473.15,380.94,502.67,444.9
469,19.705,gloves,0.4584,342.5,381.41,373.5,449.81
470,19.747,vest,0.8956,513.34,274.42,636.43,439.54
470,19.747,vest,0.8927,357.69,251.85,498.7,431.81
470,19.747,helmet,0.8017,536.5,199.6,606.45,252.09
470,19.747,helmet,0.7989,401.85,173.18,473.25,227.15
470,19.747,gloves,0.7094,506.42,406.73,538.6,456.12
470,19.747,boots,0.4844,570.98,559.47,606.45,617.68
470,19.747,gloves,0.4133,473.74,383.96,503.4,445.11
471,19.789,vest,0.8953,513.54,274.1,638.17,440.75
471,19.789,vest,0.8949,358.8,252.66,500.5,433.36
471,19.789,helmet,0.7946,403.06,174.14,473.36,227.45
471,19.789,helmet,0.7934,538.89,198.68,607.81,250.58
471,19.789,gloves,0.49,508.21,404.4,542.0,454.59
472,19.831,vest,0.8967,358.87,254.48,502.06,436.28
472,19.831,vest,0.8956,514.54,274.02,639.63,442.05
472,19.831,helmet,0.7955,402.3,174.03,473.96,228.86
472,19.831,helmet,0.7934,541.84,198.61,610.4,249.25
472,19.831,gloves,0.6189,477.81,386.19,509.51,450.28
472,19.831,gloves,0.5413,513.06,401.79,544.91,452.95
473,19.873,vest,0.8988,357.69,257.18,502.82,438.97
473,19.873,vest,0.8968,515.82,274.09,640.65,443.24
473,19.873,helmet,0.799,544.45,199.24,612.93,250.35
473,19.873,helmet,0.7931,400.7,174.23,473.86,230.61
473,19.873,gloves,0.6108,479.96,385.75,512.44,451.92
473,19.873,gloves,0.4276,515.92,402.76,548.32,453.58
474,19.915,vest,0.8971,358.15,257.94,504.17,441.61
474,19.915,vest,0.8957,517.89,274.83,642.58,445.9
474,19.915,helmet,0.8069,547.3,199.08,616.91,251.61
474,19.915,helmet,0.7947,399.09,174.25,473.62,231.56
474,19.915,gloves,0.6509,481.35,388.43,515.57,453.35
474,19.915,gloves,0.5786,519.08,404.53,550.28,455.35
475,19.957,vest,0.8972,358.64,257.41,504.59,441.98
475,19.957,vest,0.8966,520.24,276.11,644.71,448.63
475,19.957,helmet,0.803,550.69,200.57,619.74,253.19
475,19.957,helmet,0.7996,398.39,173.24,472.93,230.5
475,19.957,gloves,0.6579,520.99,405.75,553.6,457.98
475,19.957,gloves,0.6557,481.77,390.75,516.02,458.88
475,19.957,boots,0.5897,538.15,587.73,575.11,631.14
476,19.999,vest,0.8998,358.52,254.64,505.19,441.93
476,19.999,vest,0.8954,521.49,277.36,649.48,452.22
476,19.999,helmet,0.8138,396.7,170.27,473.0,229.2
476,19.999,helmet,0.7914,553.07,201.72,623.44,255.28
476,19.999,gloves,0.7031,522.95,408.18,557.27,462.27
476,19.999,gloves,0.57,483.62,395.32,517.14,462.67
476,19.999,boots,0.4939,538.39,587.71,575.27,631.07
477,20.041,vest,0.9006,357.18,250.84,506.48,439.99
477,20.041,vest,0.8944,523.13,278.18,654.1,455.64
477,20.041,helmet,0.7982,558.06,204.02,627.39,255.04
477,20.041,helmet,0.7871,393.28,165.6,472.86,226.14
477,20.041,gloves,0.7111,523.95,410.42,559.62,465.89
477,20.041,boots,0.6205,538.8,587.19,575.69,630.98
477,20.041,gloves,0.5952,484.35,393.89,517.14,464.27
477,20.041,gloves,0.5528,633.01,428.58,658.12,479.42
478,20.083,vest,0.9011,357.2,247.12,507.79,439.15
478,20.083,vest,0.8901,527.67,279.15,658.52,457.75
478,20.083,helmet,0.8085,393.5,161.83,473.03,222.85
478,20.083,helmet,0.803,561.54,203.63,631.74,255.26
478,20.083,gloves,0.692,524.81,417.46,559.85,470.82
478,20.083,gloves,0.5815,636.37,430.55,661.33,478.2
478,20.083,gloves,0.5389,489.11,390.67,519.11,463.09
478,20.083,boots,0.4479,538.54,585.63,575.46,630.54
479,20.125,vest,0.9007,356.94,244.87,511.04,438.54
479,20.125,vest,0.8892,532.02,279.8,662.77,458.41
479,20.125,helmet,0.8084,394.37,158.59,472.46,217.8
479,20.125,helmet,0.7889,565.46,202.73,636.76,254.24
479,20.125,gloves,0.6939,525.21,420.32,560.77,476.37
479,20.125,gloves,0.6447,488.93,391.35,519.12,461.68
479,20.125,boots,0.6396,593.93,611.8,647.61,667.71
479,20.125,gloves,0.6145,641.31,429.93,670.62,482.31
480,20.167,vest,0.901,356.85,243.31,512.03,437.13
480,20.167,vest,0.8935,534.39,278.39,666.56,458.59
480,20.167,helmet,0.808,393.61,155.39,474.12,216.7
480,20.167,helmet,0.785,570.89,200.07,642.49,251.45
480,20.167,boots,0.7107,596.26,614.52,648.68,671.47
480,20.167,gloves,0.5929,644.51,430.55,675.51,482.95
480,20.167,gloves,0.5846,525.97,423.05,559.07,478.18
480,20.167,gloves,0.5431,491.67,394.34,519.11,459.69
480,20.167,boots,0.4354,538.65,581.79,575.39,630.22
481,20.209,vest,0.865,283.31,315.24,324.9,370.62
481,20.209,vest,0.8392,327.36,326.79,361.26,377.86
481,20.209,helmet,0.7556,331.28,305.13,356.09,329.71
481,20.209,helmet,0.7231,295.42,289.03,321.68,316.09
482,20.251,vest,0.8654,283.24,314.77,325.02,370.44
482,20.251,vest,0.8378,327.18,326.11,361.4,377.85
482,20.251,helmet,0.751,331.32,304.54,356.11,329.38
482,20.251,helmet,0.7171,295.54,288.58,322.06,315.6
483,20.293,vest,0.8648,283.51,314.62,325.13,370.46
483,20.293,vest,0.8372,327.09,325.66,361.61,377.72
483,20.293,helmet,0.7529,331.25,304.09,356.06,329.07
483,20.293,helmet,0.7273,295.6,288.65,322.2,315.53
484,20.335,vest,0.8643,283.55,314.57,324.95,370.41
484,20.335,vest,0.834,326.9,325.33,361.84,377.42
484,20.335,helmet,0.7559,331.22,303.34,356.24,328.64
484,20.335,helmet,0.734,295.58,288.58,322.17,315.4
485,20.377,vest,0.8627,283.71,314.98,324.8,370.65
485,20.377,vest,0.8281,326.71,324.86,362.16,377.16
485,20.377,helmet,0.7464,331.45,302.96,356.54,328.32
485,20.377,helmet,0.7209,295.52,288.9,321.8,315.68
486,20.419,vest,0.8634,283.74,315.13,324.89,370.82
486,20.419,vest,0.8267,326.58,324.64,362.45,376.82
486,20.419,helmet,0.7379,331.46,302.58,356.85,328.0
486,20.419,helmet,0.7371,295.28,289.15,321.48,316.09
487,20.461,vest,0.8628,283.79,315.47,325.17,371.84
487,20.461,vest,0.8245,326.86,324.15,362.75,376.7
487,20.461,helmet,0.7608,295.05,289.56,321.24,316.54
487,20.461,helmet,0.7273,331.72,302.0,357.67,327.69
488,20.503,vest,0.8663,283.48,316.01,325.02,372.99
488,20.503,vest,0.8243,326.87,324.16,362.9,376.73
488,20.503,helmet,0.7471,294.41,289.94,320.83,317.54
488,20.503,helmet,0.744,332.08,301.49,358.28,327.68
489,20.545,vest,0.8667,283.16,316.79,324.65,374.28
489,20.545,vest,0.825,326.95,324.33,362.85,376.74
489,20.545,helmet,0.7522,332.33,301.77,358.41,327.81
489,20.545,helmet,0.7062,293.3,290.43,320.24,319.01
490,20.587,vest,0.8675,282.99,317.65,325.06,375.18
490,20.587,vest,0.8302,327.76,324.98,362.46,377.21
490,20.587,helmet,0.7747,333.09,302.75,359.0,328.48
490,20.587,helmet,0.6753,292.23,291.05,320.05,321.12
491,20.629,vest,0.8667,282.79,318.07,325.17,375.42
491,20.629,vest,0.8275,328.15,325.45,362.32,377.73
491,20.629,helmet,0.7805,333.88,303.39,359.72,328.74
491,20.629,helmet,0.6406,291.36,291.14,319.46,321.98
492,20.671,vest,0.8678,282.27,318.04,324.74,375.55
492,20.671,vest,0.819,328.46,326.51,362.44,378.57
492,20.671,helmet,0.7887,334.72,303.99,361.08,330.29
492,20.671,helmet,0.5847,289.58,290.11,319.19,323.37
493,20.713,vest,0.8685,281.68,316.44,324.03,375.01
493,20.713,vest,0.8301,327.98,327.29,363.56,380.6
493,20.713,helmet,0.7478,336.21,304.44,362.06,330.79
493,20.713,helmet,0.6624,288.58,290.42,316.86,320.64
494,20.755,vest,0.871,281.27,315.86,324.1,373.96
494,20.755,vest,0.8367,328.37,326.92,365.16,381.37
494,20.755,helmet,0.7281,337.22,304.35,363.04,330.89
494,20.755,helmet,0.6264,288.41,289.7,317.07,320.35
495,20.797,vest,0.8758,281.17,314.83,324.34,373.67
495,20.797,vest,0.8445,328.49,326.43,365.93,381.65
495,20.797,helmet,0.7298,338.05,303.9,363.58,330.56
495,20.797,helmet,0.7,288.5,288.56,316.67,317.82
496,20.839,vest,0.8759,280.96,314.15,324.31,373.05
496,20.839,vest,0.8457,328.83,325.76,367.0,381.19
496,20.839,helmet,0.7137,288.46,287.96,317.07,317.43
496,20.839,helmet,0.7134,338.59,302.85,364.33,329.9
497,20.881,vest,0.877,280.78,313.7,324.58,372.6
497,20.881,vest,0.8497,329.26,325.19,367.67,380.22
497,20.881,helmet,0.707,288.44,287.21,317.07,316.1
497,20.881,helmet,0.6744,338.95,302.04,364.54,328.75
498,20.923,vest,0.8761,280.58,313.06,324.66,371.84
498,20.923,vest,0.8538,329.12,324.75,368.48,380.01
498,20.923,helmet,0.7304,288.4,286.61,317.29,315.2
498,20.923,helmet,0.6496,339.36,301.35,366.16,328.51
499,20.965,vest,0.879,280.22,312.75,324.61,371.74
499,20.965,vest,0.8497,329.21,324.08,369.4,379.32
499,20.965,helmet,0.727,288.52,286.24,317.59,314.78
499,20.965,helmet,0.655,339.12,299.61,366.9,326.43
500,21.007,vest,0.8789,280.13,312.87,324.46,372.0
500,21.007,vest,0.8577,329.71,323.63,370.57,378.54
500,21.007,helmet,0.7169,288.68,286.08,317.92,314.84
500,21.007,helmet,0.678,339.26,298.9,366.83,325.45
501,21.049,vest,0.8797,280.0,313.32,324.38,372.28
501,21.049,vest,0.8615,329.76,323.1,371.35,378.43
501,21.049,helmet,0.7112,289.0,286.48,318.37,315.35
501,21.049,helmet,0.6939,339.23,298.36,366.74,325.21
502,21.091,vest,0.8783,279.99,313.88,324.16,372.59
502,21.091,vest,0.8593,330.1,322.94,372.17,378.13
502,21.091,helmet,0.7085,290.16,286.69,319.77,316.29
502,21.091,helmet,0.7042,339.06,297.99,366.68,325.03
503,21.133,vest,0.881,280.09,314.45,324.16,373.49
503,21.133,vest,0.8555,330.14,323.16,373.0,378.15
503,21.133,helmet,0.7212,290.8,287.17,320.54,316.97
503,21.133,helmet,0.6964,338.94,298.0,366.61,325.18
504,21.175,vest,0.8844,280.14,314.98,324.1,374.35
504,21.175,vest,0.8505,330.42,323.61,373.47,378.28
504,21.175,helmet,0.7341,291.56,287.75,320.98,317.43
504,21.175,helmet,0.6784,338.73,298.4,366.34,325.64
505,21.217,vest,0.8939,280.34,315.35,325.06,375.11
505,21.217,vest,0.8476,330.96,324.48,372.86,378.89
505,21.217,helmet,0.7617,292.63,288.07,321.61,316.99
505,21.217,helmet,0.642,338.41,299.14,366.05,326.15
505,21.217,boots,0.4075,337.88,418.76,353.7,433.21
506,21.259,vest,0.8929,281.01,315.36,325.66,375.05
506,21.259,vest,0.8491,331.57,325.13,373.15,379.66
506,21.259,helmet,0.7714,293.7,288.03,322.18,316.49
506,21.259,helmet,0.6195,338.55,299.67,365.0,325.66
506,21.259,boots,0.427,338.26,419.13,353.97,433.78
507,21.301,vest,0.8918,281.5,314.87,326.22,374.87
507,21.301,vest,0.8521,331.88,325.35,373.11,380.27
507,21.301,helmet,0.7626,294.5,287.45,323.06,315.75
507,21.301,helmet,0.6195,338.22,300.21,364.81,325.58
508,21.343,vest,0.8891,281.59,314.38,326.33,374.35
508,21.343,vest,0.8542,331.94,325.35,373.21,380.62
508,21.343,helmet,0.7644,294.9,287.03,323.56,314.8
508,21.343,helmet,0.6242,337.9,300.32,364.34,325.43
509,21.385,vest,0.8863,281.58,313.16,326.51,373.67
509,21.385,vest,0.8562,331.6,325.02,373.22,380.47
509,21.385,helmet,0.7655,295.41,285.84,324.66,313.63
509,21.385,helmet,0.6378,337.45,300.03,363.91,325.41
510,21.427,vest,0.8833,281.62,312.18,326.79,372.62
510,21.427,vest,0.8584,331.11,324.67,373.28,380.11
510,21.427,helmet,0.7454,295.66,285.1,324.67,312.76
510,21.427,helmet,0.6564,337.0,299.46,363.78,324.67
511,21.469,vest,0.8806,281.73,311.27,327.13,371.8
511,21.469,vest,0.8596,330.8,323.88,373.57,379.44
511,21.469,helmet,0.7459,295.72,284.13,325.01,311.49
511,21.469,helmet,0.6763,336.59,298.48,363.5,323.94
512,21.511,vest,0.8783,281.84,310.87,327.39,370.97
512,21.511,vest,0.8551,331.47,322.87,374.37,378.67
512,21.511,helmet,0.7585,295.59,283.79,324.92,310.92
512,21.511,helmet,0.6917,336.17,296.94,363.23,322.93
513,21.553,vest,0.8781,281.73,310.55,327.65,371.36
513,21.553,vest,0.8639,330.81,322.0,374.1,377.73
513,21.553,helmet,0.7626,295.61,283.52,324.73,310.29
513,21.553,helmet,0.7144,335.99,296.4,362.83,322.29
514,21.595,vest,0.8737,281.9,310.38,328.49,371.38
514,21.595,vest,0.8683,330.25,321.23,374.25,377.12
514,21.595,helmet,0.7605,295.33,283.27,324.62,310.14
514,21.595,helmet,0.7091,336.14,295.15,363.02,321.59
515,21.637,vest,0.8699,282.25,310.46,329.28,371.65
515,21.637,vest,0.8665,330.31,320.77,374.27,376.59
515,21.637,helmet,0.7552,295.06,283.24,324.61,310.41
515,21.637,helmet,0.7077,336.47,294.4,363.5,321.37
516,21.679,vest,0.8742,282.29,310.99,329.16,372.46
516,21.679,vest,0.8666,330.35,320.75,374.1,376.41
516,21.679,helmet,0.7442,294.46,283.19,324.16,310.85
516,21.679,helmet,0.7054,337.07,294.18,363.9,321.29
517,21.721,vest,0.8775,282.43,312.04,329.46,374.22
517,21.721,vest,0.8595,330.72,321.49,374.34,376.92
517,21.721,helmet,0.7484,294.2,283.73,323.68,311.38
517,21.721,helmet,0.6858,337.95,294.49,365.66,321.75
518,21.763,vest,0.88,282.48,313.21,328.75,375.29
518,21.763,vest,0.8519,331.39,322.44,374.06,377.96
518,21.763,helmet,0.7415,293.5,284.57,322.8,313.04
518,21.763,helmet,0.7157,339.1,295.07,366.54,322.28
519,21.805,vest,0.8805,282.53,314.3,327.95,376.04
519,21.805,vest,0.8449,331.94,323.66,373.37,379.87
519,21.805,helmet,0.7628,292.8,285.72,322.03,314.49
519,21.805,helmet,0.7165,339.94,296.56,367.51,323.52
520,21.847,vest,0.8812,282.18,314.49,327.58,376.55
520,21.847,vest,0.8511,332.47,324.61,373.48,380.94
520,21.847,helmet,0.7476,292.12,285.61,321.48,314.73
520,21.847,helmet,0.7066,340.98,297.83,368.16,323.69
521,21.889,vest,0.8829,281.56,313.74,326.94,376.39
521,21.889,vest,0.853,332.87,324.93,373.85,381.67
521,21.889,helmet,0.7192,341.85,298.03,368.46,323.42
521,21.889,helmet,0.7143,291.18,284.36,321.01,313.82
522,21.931,vest,0.8832,281.17,313.21,327.13,376.23
522,21.931,vest,0.8442,333.68,324.71,374.26,382.11
522,21.931,helmet,0.7159,290.89,283.8,320.87,313.47
522,21.931,helmet,0.7141,342.66,297.88,369.32,323.04
523,21.973,vest,0.8855,280.85,312.6,326.96,375.81
523,21.973,vest,0.8335,333.75,324.08,374.94,382.22
523,21.973,helmet,0.732,343.59,297.28,370.07,322.45
523,21.973,helmet,0.705,290.39,283.2,320.75,312.5
524,22.015,vest,0.8854,280.61,311.91,326.56,374.84
524,22.015,vest,0.8291,333.1,323.47,375.73,381.76
524,22.015,helmet,0.7434,343.8,295.58,370.94,321.96
524,22.015,helmet,0.711,289.38,282.66,320.39,310.72
525,22.057,vest,0.8831,279.77,310.8,326.47,374.15
525,22.057,vest,0.8219,333.32,322.87,376.45,380.73
525,22.057,helmet,0.7675,343.93,294.4,371.46,321.63
525,22.057,helmet,0.7124,289.5,281.92,320.82,309.84
526,22.099,vest,0.8801,279.33,309.8,326.51,373.21
526,22.099,vest,0.8225,335.12,321.55,377.23,379.75
526,22.099,helmet,0.7694,343.85,293.54,371.73,320.86
526,22.099,helmet,0.7481,289.89,280.54,321.26,308.98
527,22.141,vest,0.8819,279.1,309.2,326.41,372.79
527,22.141,vest,0.8216,335.47,320.93,377.61,378.93
527,22.141,helmet,0.7661,343.73,292.73,372.26,320.53
527,22.141,helmet,0.7477,290.72,279.91,321.61,308.27
528,22.183,vest,0.8834,278.96,308.98,326.28,372.65
528,22.183,vest,0.8272,335.37,320.39,378.53,378.19
528,22.183,helmet,0.7588,343.56,291.6,372.6,319.73
528,22.183,helmet,0.7443,291.69,279.88,321.94,307.71
529,22.225,vest,0.8812,278.78,309.14,326.27,373.15
529,22.225,vest,0.8312,335.72,320.54,378.91,377.9
529,22.225,helmet,0.7593,343.5,291.46,372.36,319.44
529,22.225,helmet,0.7507,292.38,280.42,322.2,307.75
530,22.267,vest,0.879,278.84,309.19,326.4,373.71
530,22.267,vest,0.8338,336.2,320.73,378.96,378.21
530,22.267,helmet,0.7676,292.86,280.87,322.44,308.01
530,22.267,helmet,0.7609,343.47,291.84,372.37,319.91
531,22.309,vest,0.8796,279.33,309.58,326.81,374.57
531,22.309,vest,0.8375,336.26,321.41,379.29,378.67
531,22.309,helmet,0.7739,293.98,281.5,323.05,308.24
531,22.309,helmet,0.7683,343.61,293.07,371.74,320.84
532,22.351,vest,0.8833,279.56,310.36,327.31,375.55
532,22.351,vest,0.8362,336.4,322.21,379.0,379.93
532,22.351,helmet,0.7769,294.29,282.19,323.71,308.95
532,22.351,helmet,0.7719,343.46,293.49,371.26,321.15
533,22.393,vest,0.8859,279.99,311.19,327.86,376.43
533,22.393,vest,0.833,336.52,323.15,378.53,381.3
533,22.393,helmet,0.7778,295.19,282.66,324.54,309.55
533,22.393,helmet,0.7657,343.19,294.42,370.82,321.99
533,22.393,boots,0.4115,340.33,426.13,356.46,441.57
534,22.435,vest,0.8844,280.37,311.23,328.84,376.28
534,22.435,vest,0.8279,336.25,323.23,378.25,382.0
534,22.435,helmet,0.7683,295.59,282.4,325.34,309.59
534,22.435,helmet,0.758,342.52,294.46,370.49,322.31
534,22.435,boots,0.4513,340.5,426.47,357.26,443.48
534,22.435,boots,0.417,302.9,426.81,317.44,440.58
535,22.477,vest,0.8813,280.58,310.96,329.46,376.5
535,22.477,vest,0.8263,335.94,323.08,378.12,382.7
535,22.477,helmet,0.7606,296.04,282.25,326.36,309.44
535,22.477,helmet,0.7523,341.62,293.81,369.91,322.11
536,22.519,vest,0.8784,280.93,310.33,329.86,375.83
536,22.519,vest,0.8268,335.3,322.61,378.23,382.64
536,22.519,helmet,0.7605,296.3,281.76,327.15,309.11
536,22.519,helmet,0.7421,340.63,292.94,369.52,321.63
537,22.561,vest,0.8701,281.31,309.23,331.12,375.15
537,22.561,vest,0.8366,334.36,321.54,379.13,381.41
537,22.561,helmet,0.7633,297.02,280.66,327.59,308.16
537,22.561,helmet,0.7399,340.07,291.68,369.14,320.32
538,22.603,vest,0.8646,281.67,308.36,332.16,373.69
538,22.603,vest,0.838,333.99,320.49,379.13,380.69
538,22.603,helmet,0.7706,297.63,279.75,327.66,307.15
538,22.603,helmet,0.7445,339.53,290.59,369.28,319.65
539,22.645,vest,0.8673,281.96,307.37,333.06,372.8
539,22.645,vest,0.8384,334.15,319.42,379.06,379.95
539,22.645,helmet,0.7674,297.76,278.6,327.8,306.34
539,22.645,helmet,0.741,339.79,289.43,369.54,318.08
540,22.688,vest,0.8661,282.03,306.74,333.73,372.23
540,22.688,vest,0.84,334.27,318.39,378.36,378.95
540,22.688,helmet,0.7659,297.61,277.74,327.56,305.61
540,22.688,helmet,0.7443,340.47,288.96,369.68,317.07
541,22.73,vest,0.8668,282.1,306.1,333.86,371.87
541,22.73,vest,0.8375,334.19,317.26,378.33,378.64
541,22.73,helmet,0.763,297.47,276.96,327.89,305.31
541,22.73,helmet,0.754,341.23,288.1,370.13,315.49
542,22.772,vest,0.8639,282.3,306.15,334.36,372.06
542,22.772,vest,0.8348,334.29,317.08,378.18,378.53
542,22.772,helmet,0.7612,297.31,276.83,328.0,305.25
542,22.772,helmet,0.7554,341.94,288.06,370.56,315.15
543,22.814,vest,0.8642,282.22,306.54,334.22,372.67
543,22.814,vest,0.8347,334.44,317.76,378.2,379.08
543,22.814,helmet,0.7655,297.02,276.97,327.54,305.07
543,22.814,helmet,0.7494,342.38,288.64,371.19,316.13
544,22.856,vest,0.8593,281.99,307.14,333.51,373.98
544,22.856,vest,0.8259,335.01,318.82,378.55,380.88
544,22.856,helmet,0.7656,296.23,277.03,326.98,305.43
544,22.856,helmet,0.7458,342.74,289.44,372.27,317.33
545,22.898,vest,0.8623,281.78,308.17,332.84,375.98
545,22.898,vest,0.8336,335.9,319.9,379.53,383.22
545,22.898,helmet,0.7714,296.09,277.83,326.99,306.35
545,22.898,helmet,0.7506,343.24,290.78,373.44,319.37
546,22.94,vest,0.8643,281.41,308.93,331.66,377.31
546,22.94,vest,0.8314,336.61,321.29,380.26,384.41
546,22.94,helmet,0.7814,295.65,278.28,326.27,306.91
546,22.94,helmet,0.7561,344.07,291.08,374.21,319.56
